Código ,Nombre,Código ,Nombre,Código ,Nombre,,LATITUD,LONGITUD
66,RISARALDA,66045,APÍA,66045004,JORDANIA,CP,5.1449669629999999,-75.962977190000004
66,RISARALDA,66045,APÍA,66045009,LA MARÍA,CP,5.1201375210000002,-75.948233152
66,RISARALDA,66075,BALBOA,66075000,BALBOA,CM,4.9458401749999998,-75.959962962999995
66,RISARALDA,66075,BALBOA,66075004,TAMBORES,CP,4.8840144289999996,-75.974100672000006
66,RISARALDA,66075,BALBOA,66075005,SAN ANTONIO,CP,4.916744767,-75.970757732999999
66,RISARALDA,66075,BALBOA,66075009,TRES ESQUINAS,CP,4.9630341080000004,-75.961533814999996
66,RISARALDA,66088,BELÉN DE UMBRÍA,66088000,BELÉN DE UMBRÍA,CM,5.2006453759999998,-75.868218524
66,RISARALDA,66088,BELÉN DE UMBRÍA,66088002,COLUMBIA,CP,5.217794102,-75.822142114000002
66,RISARALDA,66088,BELÉN DE UMBRÍA,66088004,PUENTE UMBRÍA,CP,5.2508361389999996,-75.845384174000003
66,RISARALDA,66088,BELÉN DE UMBRÍA,66088005,TAPARCAL,CP,5.1668859720000002,-75.864339647999998
66,RISARALDA,66088,BELÉN DE UMBRÍA,66088010,EL AGUACATE,CP,5.162079393,-75.849997115999997
66,RISARALDA,66088,BELÉN DE UMBRÍA,66088011,EL CONGO,CP,5.2322492370000004,-75.849236196999996
66,RISARALDA,66170,DOSQUEBRADAS,66170000,DOSQUEBRADAS,CM,4.8271878319999999,-75.682469120999997
66,RISARALDA,66170,DOSQUEBRADAS,66170001,ALTO DEL TORO,CP,4.8031239149999996,-75.638821899000007
66,RISARALDA,66170,DOSQUEBRADAS,66170006,LA UNIÓN,CP,4.8555460300000002,-75.693399533999994
66,RISARALDA,66170,DOSQUEBRADAS,66170008,AGUAZUL,CP,4.870172481,-75.653035521999996
66,RISARALDA,66170,DOSQUEBRADAS,66170009,BUENA VISTA,CP,4.828076512,-75.649055562000001
66,RISARALDA,66170,DOSQUEBRADAS,66170010,COMUNEROS,CP,4.8103229909999996,-75.654654483000002
66,RISARALDA,66170,DOSQUEBRADAS,66170011,EL ESTANQUILLO,CP,4.8359948089999998,-75.705360448999997
66,RISARALDA,66170,DOSQUEBRADAS,66170014,LA ESMERALDA,CP,4.8397994219999996,-75.685865910000004
66,RISARALDA,66170,DOSQUEBRADAS,66170017,LA PLAYITA,CP,4.8120903669999997,-75.658363027999997
66,RISARALDA,66170,DOSQUEBRADAS,66170020,NARANJALES,CP,4.8172749890000004,-75.665211780999996
66,RISARALDA,66170,DOSQUEBRADAS,66170021,SANTANA BAJA,CP,4.853403063,-75.689386438
66,RISARALDA,66170,DOSQUEBRADAS,66170022,VILLA CAROLA,CP,4.8624731839999997,-75.654987509999998
66,RISARALDA,66170,DOSQUEBRADAS,66170024,EL COFRE,CP,4.864160225,-75.661414285000006
66,RISARALDA,66170,DOSQUEBRADAS,66170025,GAITAN LA PLAYA,CP,,
66,RISARALDA,66170,DOSQUEBRADAS,66170026,LA DIVISA PARTE ALTA,CP,4.8264159260000001,-75.656019298999993
66,RISARALDA,66318,GUÁTICA,66318000,GUÁTICA,CM,5.3162511539999997,-75.799323534999999
66,RISARALDA,66318,GUÁTICA,66318002,SAN CLEMENTE,CP,5.3180864220000004,-75.786601937
66,RISARALDA,66318,GUÁTICA,66318003,SANTA ANA,CP,5.3084015139999998,-75.819743412999998
66,RISARALDA,66318,GUÁTICA,66318006,TRAVESÍAS,CP,5.2841497410000002,-75.832006159000002
66,RISARALDA,66383,LA CELIA,66383000,LA CELIA,CM,5.0026985340000003,-76.003089496000001
66,RISARALDA,66383,LA CELIA,66383001,PATIO BONITO,CP,4.9947958779999997,-75.979674243000005
66,RISARALDA,66400,LA VIRGINIA,66400000,LA VIRGINIA,CM,4.8987697050000003,-75.884298172000001
66,RISARALDA,66400,LA VIRGINIA,66400001,LA PALMA,CP,4.9170980149999997,-75.826113371000005
66,RISARALDA,66440,MARSELLA,66440000,MARSELLA,CM,4.9355574579999999,-75.738577481999997
66,RISARALDA,66440,MARSELLA,66440001,ALTO CAUCA,CP,4.9942948850000004,-75.743143947999997
66,RISARALDA,66440,MARSELLA,66440002,BELTRÁN,CP,4.9599324600000001,-75.792999984999994
66,RISARALDA,66440,MARSELLA,66440003,LA ARGENTINA,CP,4.915256641,-75.790411872000007
66,RISARALDA,66440,MARSELLA,66440008,PLAN DE VIVIENDA EL RAYO,CP,4.9170052320000002,-75.730695444999995
66,RISARALDA,66440,MARSELLA,66440009,ESTACIÓN PEREIRA,CP,4.9068355239999999,-75.814269994
66,RISARALDA,66440,MARSELLA,66440013,PLAN DE VIVIENDA TACURRUMBI,CP,4.9725634630000002,-75.717329133000007
66,RISARALDA,66456,MISTRATÓ,66456000,MISTRATÓ,CM,5.2970388210000001,-75.882885943999995
66,RISARALDA,66456,MISTRATÓ,66456002,PUERTO DE ORO,CP,5.4593708239999996,-76.025690279000003
66,RISARALDA,66456,MISTRATÓ,66456003,SAN ANTONIO DEL CHAMI,CP,5.416268487,-75.904326337000001
66,RISARALDA,66456,MISTRATÓ,66456005,ALTO PUEBLO RICO,CP,5.2802043679999997,-75.888628234999999
66,RISARALDA,66456,MISTRATÓ,66456008,MAMPAY,CP,5.3579294920000002,-75.882188411000001
66,RISARALDA,66456,MISTRATÓ,66456010,PINAR DEL RÍO,CP,5.2725148129999999,-75.864273069999996
66,RISARALDA,66456,MISTRATÓ,66456011,QUEBRADA ARRIBA,CP,5.2893896390000004,-75.889482658000006
66,RISARALDA,66456,MISTRATÓ,66456012,RÍO MISTRATO,CP,5.3820077419999999,-76.000321735
66,RISARALDA,66572,PUEBLO RICO,66572000,PUEBLO RICO,CM,5.2218920930000001,-76.030685301999995
66,RISARALDA,66572,PUEBLO RICO,66572001,SANTA CECILIA,CP,5.3424087169999996,-76.149312688999998
66,RISARALDA,66572,PUEBLO RICO,66572002,VILLA CLARET,CP,5.3160670489999999,-75.995848476999996
66,RISARALDA,66594,QUINCHÍA,66594000,QUINCHÍA,CM,5.3404560429999997,-75.730430995999996
66,RISARALDA,66594,QUINCHÍA,66594001,BATERO,CP,5.3682416259999997,-75.701625385
66,RISARALDA,66594,QUINCHÍA,66594002,IRRA,CP,5.2700532019999997,-75.666895987999993
66,RISARALDA,66594,QUINCHÍA,66594006,NARANJAL,CP,5.323580754,-75.709041558999999
66,RISARALDA,66594,QUINCHÍA,66594007,SANTA ELENA,CP,5.2790780899999996,-75.725894964999995
66,RISARALDA,66594,QUINCHÍA,66594012,MORETA,CP,5.360967832,-75.694258427999998
66,RISARALDA,66594,QUINCHÍA,66594014,SAN JOSÉ,CP,5.3172198289999999,-75.734549516000001
66,RISARALDA,66594,QUINCHÍA,66594019,VILLA RICA,CP,5.2809700700000004,-75.731353913999996
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682000,SANTA ROSA DE CABAL,CM,4.8674543850000003,-75.620170805000001
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682003,EL ESPAÑOL,CP,4.9335519129999996,-75.699661997000007
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682006,GUACAS,CP,4.8971362550000004,-75.617314496000006
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682008,LA CAPILLA,CP,4.9572286419999996,-75.642356020999998
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682009,LA ESTRELLA,CP,4.9299737669999999,-75.672592925999993
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682010,LAS MANGAS,CP,4.7877921490000004,-75.641807818000004
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682012,SANTA BÁRBARA,CP,4.9145395470000004,-75.590374107000002
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682016,GUAIMARAL,CP,4.9040360520000004,-75.664412951000003
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682017,EL LEMBO,CP,4.9191019540000003,-75.631800635000005
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682019,BAJO SAMARIA,CP,4.8451793749999998,-75.614356021999996
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682020,LA FLORIDA,CP,4.913499624,-75.686274707999999
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682022,EL JAZMÍN,CP,4.9150045770000004,-75.626730429000006
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682024,LA LEONA,CP,4.8621607290000002,-75.592363480000003
66,RISARALDA,66682,SANTA ROSA DE CABAL,66682025,SAN JUANITO,CP,4.9471259029999999,-75.647422907000006
66,RISARALDA,66687,SANTUARIO,66687000,SANTUARIO,CM,5.0727897879999997,-75.962086432000007
66,RISARALDA,66687,SANTUARIO,66687002,LA MARINA,CP,5.0558731909999999,-75.951021428000004
66,RISARALDA,66687,SANTUARIO,66687003,PERALONSO,CP,4.9929249220000003,-75.925536871999995
66,RISARALDA,66687,SANTUARIO,66687014,PLAYA RICA,CP,4.9961672979999996,-75.907507843999994
66,RISARALDA,66687,SANTUARIO,66687015,EL ROSAL,CP,5.0665407550000001,-75.948100838000002
68,SANTANDER,68001,BUCARAMANGA,68001000,BUCARAMANGA,CM,7.1163133820000004,-73.132593654999994
68,SANTANDER,68001,BUCARAMANGA,68001015,EL NOGAL,CP,7.1835025379999999,-73.130938231000002
68,SANTANDER,68001,BUCARAMANGA,68001016,EL PEDREGAL,CP,7.1468521779999996,-73.104630618000002
68,SANTANDER,68001,BUCARAMANGA,68001017,VIJAGUAL,CP,7.194714759,-73.129883337999999
68,SANTANDER,68001,BUCARAMANGA,68001018,VILLA CARMELO,CP,7.2051552460000003,-73.130333281999995
68,SANTANDER,68001,BUCARAMANGA,68001019,VILLA LUZ,CP,7.1862916160000001,-73.132326426999995
68,SANTANDER,68013,AGUADA,68013000,AGUADA,CM,6.1621565900000004,-73.523186878000004
68,SANTANDER,68020,ALBANIA,68020000,ALBANIA,CM,5.7588535639999998,-73.913823124999993
68,SANTANDER,68020,ALBANIA,68020001,CARRETERO,CP,5.8338726279999999,-73.773056713000003
68,SANTANDER,68020,ALBANIA,68020002,EL HATILLO,CP,5.8111898880000004,-73.770478263000001
68,SANTANDER,68020,ALBANIA,68020003,LA MESA,CP,5.7801235399999999,-73.827553257000005
68,SANTANDER,68051,ARATOCA,68051000,ARATOCA,CM,6.6944184780000002,-73.017859982000004
68,SANTANDER,68051,ARATOCA,68051001,CHIFLAS,CP,6.7431195759999998,-73.008847067000005
68,SANTANDER,68051,ARATOCA,68051012,EL HOYO,CP,6.6997387049999997,-73.010328516000001
68,SANTANDER,68051,ARATOCA,68051013,BRISAS DEL CHICAMOCHA,CP,6.7376479070000004,-73.010283676
68,SANTANDER,68077,BARBOSA,68077000,BARBOSA,CM,5.9326175110000001,-73.615992970999997
68,SANTANDER,68077,BARBOSA,68077001,CITE,CP,5.9649273129999996,-73.603023425000003
68,SANTANDER,68077,BARBOSA,68077003,BUENAVISTA,CP,5.9329984229999999,-73.645257505999993
68,SANTANDER,68077,BARBOSA,68077005,CRISTALES,CP,5.9139029000000001,-73.635360276
68,SANTANDER,68077,BARBOSA,68077006,FRANCISCO DE PAULA,CP,5.9334317289999996,-73.637779413999993
68,SANTANDER,68079,BARICHARA,68079000,BARICHARA,CM,6.634328558,-73.223031989000006
68,SANTANDER,68079,BARICHARA,68079001,GUANE,CP,6.6783575480000001,-73.239980947999996
68,SANTANDER,68081,BARRANCABERMEJA,68081000,"BARRANCABERMEJA, DISTRITO ESPECIAL, PORTUARIO, BIODIVERSO, INDUSTRIAL Y TURÍSTICO",CM,7.0649179530000001,-73.849775448000003
68,SANTANDER,68081,BARRANCABERMEJA,68081001,EL CENTRO,CP,6.9408005340000001,-73.764315167999996
68,SANTANDER,68081,BARRANCABERMEJA,68081002,EL LLANITO,CP,7.1652163350000002,-73.849131010999997
68,SANTANDER,68081,BARRANCABERMEJA,68081004,MESETA SAN RAFAEL,CP,7.1440223100000004,-73.584848956000002
68,SANTANDER,68081,BARRANCABERMEJA,68081006,SAN RAFAEL DE CHUCURÍ,CP,6.876993626,-74.033931842000001
68,SANTANDER,68081,BARRANCABERMEJA,68081009,LOS LAURELES,CP,7.0184532329999998,-73.805203027000005
68,SANTANDER,68081,BARRANCABERMEJA,68081010,LA FORTUNA,CP,7.1330049029999998,-73.554567173999999
68,SANTANDER,68081,BARRANCABERMEJA,68081012,CAMPO 16,CP,6.9210594849999998,-73.765598580000002
68,SANTANDER,68081,BARRANCABERMEJA,68081013,CAMPO 23,CP,6.8630851860000002,-73.762775581
68,SANTANDER,68081,BARRANCABERMEJA,68081015,CAMPO 6,CP,6.9757908119999996,-73.783956656000001
68,SANTANDER,68081,BARRANCABERMEJA,68081016,CAMPO GALÁN,CP,7.085796974,-73.895040872999999
68,SANTANDER,68081,BARRANCABERMEJA,68081018,CIENAGA DE OPON,CP,6.9057946030000004,-73.901920838999999
68,SANTANDER,68081,BARRANCABERMEJA,68081020,CRETACEO,CP,6.9290083119999997,-73.773941747999999
68,SANTANDER,68081,BARRANCABERMEJA,68081023,GALÁN BERLÍN,CP,7.0888058239999996,-73.888723393999996
68,SANTANDER,68081,BARRANCABERMEJA,68081027,LA FOREST,CP,6.9631215700000002,-73.776309713000003
68,SANTANDER,68081,BARRANCABERMEJA,68081031,PROGRESO,CP,6.9562460890000004,-73.773978639000006
68,SANTANDER,68081,BARRANCABERMEJA,68081032,PUEBLO REGAO,CP,6.9483162490000003,-73.765674172000004
68,SANTANDER,68081,BARRANCABERMEJA,68081034,QUEMADERO,CP,6.9386226129999997,-73.773570547000006
68,SANTANDER,68081,BARRANCABERMEJA,68081036,EL PALMAR,CP,6.9576144830000004,-73.768926950999997
68,SANTANDER,68092,BETULIA,68092000,BETULIA,CM,6.8995253639999996,-73.283669130000007
68,SANTANDER,68092,BETULIA,68092008,TIENDA NUEVA,CP,7.1155268070000002,-73.435744560000003
68,SANTANDER,68092,BETULIA,68092010,LA PLAYA,CP,7.1099487180000001,-73.424301149000001
68,SANTANDER,68092,BETULIA,68092012,EL PEAJE,CP,7.1175101300000003,-73.442989162000003
68,SANTANDER,68101,BOLÍVAR,68101000,BOLÍVAR,CM,5.9889526159999997,-73.771346413000003
68,SANTANDER,68101,BOLÍVAR,68101002,BERBEO,CP,6.0745341929999999,-73.751656972000006
68,SANTANDER,68101,BOLÍVAR,68101007,FLÓREZ,CP,6.1612791749999998,-73.762067470999995
68,SANTANDER,68101,BOLÍVAR,68101010,SANTA ROSA,CP,6.1560436650000003,-73.838493808999999
68,SANTANDER,68101,BOLÍVAR,68101012,TRAPAL,CP,5.9890102440000001,-73.839283523999995
68,SANTANDER,68101,BOLÍVAR,68101014,LA HERMOSURA,CP,6.1193780420000001,-73.791336913999999
68,SANTANDER,68101,BOLÍVAR,68101015,LA MELONA,CP,6.1898917449999997,-73.787917397000001
68,SANTANDER,68101,BOLÍVAR,68101016,GALLEGOS,CP,6.1811126429999996,-73.811162456999995
68,SANTANDER,68101,BOLÍVAR,68101025,SAN MARCOS,CP,6.1533344149999998,-73.914571937000005
68,SANTANDER,68121,CABRERA,68121000,CABRERA,CM,6.5921175910000001,-73.246475129000004
68,SANTANDER,68132,CALIFORNIA,68132000,CALIFORNIA,CM,7.3478294719999999,-72.946294941000005
68,SANTANDER,68132,CALIFORNIA,68132002,LA BAJA,CP,7.3685497160000004,-72.916318630000006
68,SANTANDER,68147,CAPITANEJO,68147000,CAPITANEJO,CM,6.5331799820000001,-72.699199590999996
68,SANTANDER,68152,CARCASÍ,68152000,CARCASÍ,CM,6.6290164640000002,-72.627098509000007
68,SANTANDER,68152,CARCASÍ,68152001,EL TOBAL,CP,6.6529118470000004,-72.590087546999996
68,SANTANDER,68160,CEPITÁ,68160000,CEPITÁ,CM,6.753518401,-72.973536464999995
68,SANTANDER,68162,CERRITO,68162000,CERRITO,CM,6.8442435829999999,-72.692345345999996
68,SANTANDER,68162,CERRITO,68162007,SERVITÁ,CP,6.8190164610000004,-72.698615443999998
68,SANTANDER,68167,CHARALÁ,68167000,CHARALÁ,CM,6.2843366490000001,-73.146873975999995
68,SANTANDER,68167,CHARALÁ,68167003,RIACHUELO,CP,6.3026361819999996,-73.087427341999998
68,SANTANDER,68167,CHARALÁ,68167005,VIROLÍN,CP,6.1047204859999997,-73.196687455000003
68,SANTANDER,68169,CHARTA,68169000,CHARTA,CM,7.2808204720000003,-72.968798457000005
68,SANTANDER,68176,CHIMA,68176000,CHIMA,CM,6.3443484139999997,-73.373656404000002
68,SANTANDER,68179,CHIPATÁ,68179000,CHIPATÁ,CM,6.0625209030000002,-73.637110638999999
68,SANTANDER,68179,CHIPATÁ,68179010,PUENTE GRANDE,CP,6.1144622110000002,-73.624343506000002
68,SANTANDER,68190,CIMITARRA,68190000,CIMITARRA,CM,6.3206818680000003,-73.952582122999999
68,SANTANDER,68190,CIMITARRA,68190002,PUERTO ARAUJO,CP,6.5189218200000001,-74.100964744999999
68,SANTANDER,68190,CIMITARRA,68190003,PUERTO OLAYA,CP,6.4825778359999999,-74.396297470999997
68,SANTANDER,68190,CIMITARRA,68190004,ZAMBITO,CP,6.2741330419999999,-74.500055357999997
68,SANTANDER,68190,CIMITARRA,68190005,DOS HERMANOS,CP,6.14644148,-74.339733455000001
68,SANTANDER,68190,CIMITARRA,68190006,SANTA ROSA,CP,6.2912305130000004,-74.093542745999997
68,SANTANDER,68190,CIMITARRA,68190009,LA VERDE,CP,6.406777269,-73.876401504
68,SANTANDER,68190,CIMITARRA,68190010,GUAYABITO BAJO,CP,6.4165667060000002,-73.955820344000003
68,SANTANDER,68190,CIMITARRA,68190012,CAMPO SECO,CP,6.2628168229999996,-74.298925929000006
68,SANTANDER,68190,CIMITARRA,68190014,SAN FERNANDO,CP,6.2390585769999998,-74.265521379999996
68,SANTANDER,68190,CIMITARRA,68190018,EL ATERRADO,CP,6.5304732310000002,-74.400819338999995
68,SANTANDER,68190,CIMITARRA,68190019,LA CARRILERA - KM 28,CP,6.5648579590000002,-74.178257703
68,SANTANDER,68190,CIMITARRA,68190021,PALMAS DEL GUAYABITO,CP,6.5517929920000002,-74.057288498000005
68,SANTANDER,68190,CIMITARRA,68190022,PRIMAVERA,CP,6.490912131,-74.366711219999999
68,SANTANDER,68190,CIMITARRA,68190023,SAN JUAN DE LA CARRETERA,CP,6.4730803469999998,-74.233683830000004
68,SANTANDER,68190,CIMITARRA,68190024,SAN PEDRO DE LA PAZ,CP,6.3306542290000003,-74.434699965999997
68,SANTANDER,68190,CIMITARRA,68190025,CAMPO PADILLA,CP,6.1936206020000002,-74.334011363000002
68,SANTANDER,68190,CIMITARRA,68190028,CASCAJERO,CP,6.3000570219999998,-73.937837307999999
68,SANTANDER,68190,CIMITARRA,68190030,LA TRAVIATA,CP,6.4084986270000002,-74.264847024999995
68,SANTANDER,68190,CIMITARRA,68190032,LA YE DE LA TORRE,CP,6.3658135710000003,-74.301084243000005
68,SANTANDER,68207,CONCEPCIÓN,68207000,CONCEPCIÓN,CM,6.7689176480000004,-72.694582518999994
68,SANTANDER,68209,CONFINES,68209000,CONFINES,CM,6.3573274900000003,-73.240553876000007
68,SANTANDER,68211,CONTRATACIÓN,68211000,CONTRATACIÓN,CM,6.290561329,-73.474426367000007
68,SANTANDER,68211,CONTRATACIÓN,68211001,SAN PABLO,CP,6.3043156060000003,-73.572392621999995
68,SANTANDER,68217,COROMORO,68217000,COROMORO,CM,6.2949987729999997,-73.040816144000004
68,SANTANDER,68217,COROMORO,68217001,CINCELADA,CP,6.2393533830000001,-73.078495579999995
68,SANTANDER,68229,CURITÍ,68229000,CURITÍ,CM,6.6051018800000003,-73.069387599999999
68,SANTANDER,68235,EL CARMEN DE CHUCURÍ,68235000,EL CARMEN DE CHUCURÍ,CM,6.6979114519999996,-73.511267744999998
68,SANTANDER,68235,EL CARMEN DE CHUCURÍ,68235001,ANGOSTURAS DE LOS ANDES,CP,6.6221287000000002,-73.642380169000006
68,SANTANDER,68235,EL CARMEN DE CHUCURÍ,68235004,EL CENTENARIO,CP,6.6937928710000003,-73.580428268999995
68,SANTANDER,68235,EL CARMEN DE CHUCURÍ,68235009,SANTO DOMINGO DEL RAMO,CP,6.5818732410000003,-73.66284675
68,SANTANDER,68235,EL CARMEN DE CHUCURÍ,68235017,LA EXPLANACIÓN,CP,6.6442368140000001,-73.679764574000004
68,SANTANDER,68235,EL CARMEN DE CHUCURÍ,68235022,EL 27,CP,6.7836556730000002,-73.604233800000003
68,SANTANDER,68245,EL GUACAMAYO,68245000,EL GUACAMAYO,CM,6.2451190069999996,-73.496892908999996
68,SANTANDER,68245,EL GUACAMAYO,68245003,SANTA RITA,CP,6.2887596390000002,-73.600005382000006
68,SANTANDER,68250,EL PEÑÓN,68250000,EL PEÑÓN,CM,6.0542770450000001,-73.816910918999994
68,SANTANDER,68250,EL PEÑÓN,68250002,CRUCES,CP,6.0790423430000002,-73.843631024999993
68,SANTANDER,68250,EL PEÑÓN,68250003,OTOVAL - RÍO BLANCO,CP,6.0943670929999998,-73.901088217999998
68,SANTANDER,68250,EL PEÑÓN,68250006,EL GODO,CP,6.1301573830000002,-73.868596073000006
68,SANTANDER,68250,EL PEÑÓN,68250007,GIRÓN,CP,6.1270183280000001,-73.928550565999998
68,SANTANDER,68250,EL PEÑÓN,68250009,SAN FRANCISCO,CP,6.1008356089999998,-73.919819555000004
68,SANTANDER,68255,EL PLAYÓN,68255000,EL PLAYÓN,CM,7.4707195930000001,-73.202877931000003
68,SANTANDER,68255,EL PLAYÓN,68255001,BARRIO NUEVO,CP,7.5704437059999998,-73.235194841999999
68,SANTANDER,68255,EL PLAYÓN,68255002,BETANIA,CP,7.5571846999999996,-73.162765587999999
68,SANTANDER,68255,EL PLAYÓN,68255007,ESTACIÓN LAGUNA,CP,7.5867238380000002,-73.237275260999994
68,SANTANDER,68255,EL PLAYÓN,68255014,SAN PEDRO DE TIGRA,CP,7.4748787639999996,-73.256738753999997
68,SANTANDER,68264,ENCINO,68264000,ENCINO,CM,6.1374289820000003,-73.098748654999994
68,SANTANDER,68266,ENCISO,68266000,ENCISO,CM,6.6680338910000003,-72.699647034999998
68,SANTANDER,68266,ENCISO,68266002,PEÑA COLORADA,CP,6.6451632009999999,-72.706766013000006
68,SANTANDER,68271,FLORIÁN,68271000,FLORIÁN,CM,5.8046592309999996,-73.971430205999994
68,SANTANDER,68271,FLORIÁN,68271001,LA VENTA,CP,5.810037973,-73.878463373000002
68,SANTANDER,68271,FLORIÁN,68271003,SAN ANTONIO DE LEONES,CP,5.7879346319999998,-73.930758978
68,SANTANDER,68276,FLORIDABLANCA,68276000,FLORIDABLANCA,CM,7.0723613859999999,-73.099018626000003
68,SANTANDER,68276,FLORIDABLANCA,68276011,EL MORTIÑO,CP,7.1210766000000003,-73.058145288000006
68,SANTANDER,68276,FLORIDABLANCA,68276012,MONTEARROYO CONDOMINIO,CP,7.0482262110000002,-73.070430207000001
68,SANTANDER,68276,FLORIDABLANCA,68276013,RUITOQUE COUNTRY CLUB CONDOMINIO,CP,7.0317546760000003,-73.083260171000006
68,SANTANDER,68276,FLORIDABLANCA,68276014,VALLE DE RUITOQUE,CP,7.0367901740000001,-73.119915151000001
68,SANTANDER,68276,FLORIDABLANCA,68276016,VILLAS DE GUADALQUIVIR,CP,7.0649104879999998,-73.069089665000007
68,SANTANDER,68276,FLORIDABLANCA,68276018,ALTOS DE ORIENTE,CP,7.0508498130000001,-73.072256588000002
68,SANTANDER,68276,FLORIDABLANCA,68276019,BELLAVISTA,CP,7.1057760490000001,-73.083841426999996
68,SANTANDER,68276,FLORIDABLANCA,68276020,KM 14,CP,7.1176042849999996,-73.074824430999996
68,SANTANDER,68276,FLORIDABLANCA,68276021,LA CIDRA,CP,7.0510115920000001,-73.079829528999994
68,SANTANDER,68276,FLORIDABLANCA,68276022,TRINITARIOS,CP,7.0450580809999996,-73.110553216
68,SANTANDER,68276,FLORIDABLANCA,68276023,CALATRAVA,CP,7.0412614360000001,-73.074726944000005
68,SANTANDER,68296,GALÁN,68296000,GALÁN,CM,6.6384150020000003,-73.287764726000006
68,SANTANDER,68298,GÁMBITA,68298000,GÁMBITA,CM,5.9459812029999997,-73.344183540000003
68,SANTANDER,68298,GÁMBITA,68298002,LA PALMA,CP,5.8674231929999996,-73.384859348000006
68,SANTANDER,68307,GIRÓN,68307000,GIRÓN,CM,7.0727547419999999,-73.168253113999995
68,SANTANDER,68307,GIRÓN,68307002,BOCAS,CP,7.2135185650000002,-73.159693149000006
68,SANTANDER,68307,GIRÓN,68307003,MARTA,CP,7.1139505710000002,-73.422584685999993
68,SANTANDER,68307,GIRÓN,68307007,ACAPULCO,CP,7.0096449019999998,-73.132461667000001
68,SANTANDER,68307,GIRÓN,68307018,CHOCOITA,CP,6.9864554940000003,-73.167324751999999
68,SANTANDER,68307,GIRÓN,68307020,EL LAGUITO,CP,7.0494220390000004,-73.159026840999999
68,SANTANDER,68307,GIRÓN,68307021,PUEBLITO VIEJO,CP,7.0734815219999998,-73.149767518999994
68,SANTANDER,68307,GIRÓN,68307022,RIO DE ORO,CP,7.1472009160000001,-73.153820605000007
68,SANTANDER,68318,GUACA,68318000,GUACA,CM,6.8765634520000001,-72.856322014
68,SANTANDER,68318,GUACA,68318001,BARAYA,CP,6.9795557669999999,-72.816197982000006
68,SANTANDER,68320,GUADALUPE,68320000,GUADALUPE,CM,6.2458467649999996,-73.419292029000005
68,SANTANDER,68320,GUADALUPE,68320005,EL TIRANO,CP,6.2147919910000002,-73.404036934999993
68,SANTANDER,68322,GUAPOTÁ,68322000,GUAPOTÁ,CM,6.3085880129999996,-73.320699086000005
68,SANTANDER,68324,GUAVATÁ,68324000,GUAVATÁ,CM,5.9543480759999996,-73.700906188999994
68,SANTANDER,68327,GÜEPSA,68327000,GÜEPSA,CM,6.0250126100000001,-73.575145602000006
68,SANTANDER,68344,HATO,68344000,HATO,CM,6.5439572479999999,-73.308398838000002
68,SANTANDER,68368,JESÚS MARÍA,68368000,JESÚS MARÍA,CM,5.8764974529999998,-73.783396045000003
68,SANTANDER,68370,JORDÁN,68370000,JORDÁN SUBE,CM,6.7327270940000004,-73.096053062999999
68,SANTANDER,68377,LA BELLEZA,68377000,LA BELLEZA,CM,5.8593063809999997,-73.965648544999993
68,SANTANDER,68377,LA BELLEZA,68377001,LA QUITAZ,CP,5.9364411329999998,-74.012162407000005
68,SANTANDER,68377,LA BELLEZA,68377003,EL RUBÍ,CP,5.8896935260000003,-74.057199382999997
68,SANTANDER,68377,LA BELLEZA,68377005,LOS VALLES,CP,5.9028680270000002,-74.076193050000001
68,SANTANDER,68385,LANDÁZURI,68385000,LANDÁZURI,CM,6.2190080280000002,-73.811046821000005
68,SANTANDER,68385,LANDÁZURI,68385001,BAJO JORDÁN,CP,6.2156844549999999,-73.750844896000004
68,SANTANDER,68385,LANDÁZURI,68385005,PLAN DE ARMAS,CP,6.3745639990000003,-73.752377730000006
68,SANTANDER,68385,LANDÁZURI,68385006,SAN IGNACIO DEL OPÓN,CP,6.4128739530000001,-73.684996639999994
68,SANTANDER,68385,LANDÁZURI,68385007,MIRALINDO,CP,6.3171210130000004,-73.753399181000006
68,SANTANDER,68385,LANDÁZURI,68385008,KILÓMETRO 15,CP,6.2568765649999998,-73.863069259
68,SANTANDER,68385,LANDÁZURI,68385009,LA INDIA,CP,6.1950557760000002,-74.087859578000007
68,SANTANDER,68385,LANDÁZURI,68385014,RÍO BLANCO,CP,6.4685743550000003,-73.789314016999995
68,SANTANDER,68397,LA PAZ,68397000,LA PAZ,CM,6.1785093260000004,-73.589590029999997
68,SANTANDER,68397,LA PAZ,68397001,EL HATO,CP,6.1151610759999997,-73.591671542
68,SANTANDER,68397,LA PAZ,68397002,LA LOMA,CP,6.132743144,-73.606070768999999
